policy,seed,step,value
rnd_node,15,7,0.4117647058823529
rnd_node,15,8,0.3235294117647059
rnd_node,16,0,1.0
rnd_node,16,1,0.9705882352941176
rnd_node,16,2,0.7647058823529411
rnd_node,16,3,0.5882352941176471
rnd_node,16,4,0.47058823529411764
rnd_node,16,5,0.23529411764705882
rnd_node,16,6,0.23529411764705882
rnd_node,16,7,0.23529411764705882
rnd_node,16,8,0.14705882352941177
rnd_node,17,0,1.0
rnd_node,17,1,0.9705882352941176
rnd_node,17,2,0.7647058823529411
rnd_node,17,3,0.5882352941176471
rnd_node,17,4,0.47058823529411764
rnd_node,17,5,0.23529411764705882
rnd_node,17,6,0.23529411764705882
rnd_node,17,7,0.23529411764705882
rnd_node,17,8,0.14705882352941177
rnd_node,18,0,1.0
rnd_node,18,1,0.9705882352941176
rnd_node,18,2,0.7647058823529411
rnd_node,18,3,0.5882352941176471
rnd_node,18,4,0.5882352941176471
rnd_node,18,5,0.29411764705882354
rnd_node,18,6,0.29411764705882354
rnd_node,18,7,0.29411764705882354
rnd_node,18,8,0.29411764705882354
rnd_node,19,0,1.0
rnd_node,19,1,0.9705882352941176
rnd_node,19,2,0.7647058823529411
rnd_node,19,3,0.7647058823529411
rnd_node,19,4,0.6470588235294118
rnd_node,19,5,0.47058823529411764
rnd_node,19,6,0.47058823529411764
rnd_node,19,7,0.47058823529411764
rnd_node,19,8,0.4411764705882353
ns_node,0,0,1.0
ns_node,0,1,1.0
ns_node,0,2,1.0
ns_node,0,3,0.9705882352941176
ns_node,0,4,0.9411764705882353
ns_node,0,5,0.9411764705882353
ns_node,0,6,0.9117647058823529
ns_node,0,7,0.8823529411764706
ns_node,0,8,0.8529411764705882
ns_node,1,0,1.0
ns_node,1,1,1.0
ns_node,1,2,1.0
ns_node,1,3,0.9705882352941176
ns_node,1,4,0.9411764705882353
ns_node,1,5,0.9411764705882353
ns_node,1,6,0.9117647058823529
ns_node,1,7,0.8823529411764706
ns_node,1,8,0.8529411764705882
ns_node,2,0,1.0
ns_node,2,1,1.0
ns_node,2,2,1.0
ns_node,2,3,0.9705882352941176
ns_node,2,4,0.9411764705882353
ns_node,2,5,0.9411764705882353
ns_node,2,6,0.9117647058823529
ns_node,2,7,0.8823529411764706
ns_node,2,8,0.8529411764705882
ns_node,3,0,1.0
ns_node,3,1,1.0
ns_node,3,2,1.0
ns_node,3,3,0.9705882352941176
ns_node,3,4,0.9411764705882353
ns_node,3,5,0.9411764705882353
ns_node,3,6,0.9117647058823529
ns_node,3,7,0.8823529411764706
ns_node,3,8,0.8529411764705882
ns_node,4,0,1.0
ns_node,4,1,1.0
ns_node,4,2,1.0
ns_node,4,3,0.9705882352941176
ns_node,4,4,0.9411764705882353
ns_node,4,5,0.9411764705882353
ns_node,4,6,0.9117647058823529
ns_node,4,7,0.8823529411764706
ns_node,4,8,0.8529411764705882
ns_node,5,0,1.0
ns_node,5,1,1.0
ns_node,5,2,1.0
ns_node,5,3,0.9705882352941176
ns_node,5,4,0.9411764705882353
ns_node,5,5,0.9411764705882353
ns_node,5,6,0.9117647058823529
ns_node,5,7,0.8823529411764706
ns_node,5,8,0.8529411764705882
ns_node,6,0,1.0
ns_node,6,1,1.0
ns_node,6,2,1.0
ns_node,6,3,0.9705882352941176
ns_node,6,4,0.9411764705882353
ns_node,6,5,0.9411764705882353
ns_node,6,6,0.9117647058823529
ns_node,6,7,0.8823529411764706
ns_node,6,8,0.8529411764705882
ns_node,7,0,1.0
ns_node,7,1,1.0
ns_node,7,2,1.0
ns_node,7,3,0.9705882352941176
ns_node,7,4,0.9411764705882353
ns_node,7,5,0.9411764705882353
ns_node,7,6,0.9117647058823529
ns_node,7,7,0.8823529411764706
ns_node,7,8,0.8529411764705882
ns_node,8,0,1.0
ns_node,8,1,1.0
ns_node,8,2,1.0
ns_node,8,3,0.9705882352941176
ns_node,8,4,0.9411764705882353
ns_node,8,5,0.9411764705882353
ns_node,8,6,0.9117647058823529
ns_node,8,7,0.8823529411764706
ns_node,8,8,0.8529411764705882
ns_node,9,0,1.0
ns_node,9,1,1.0
ns_node,9,2,1.0
ns_node,9,3,0.9705882352941176
ns_node,9,4,0.9411764705882353
ns_node,9,5,0.9411764705882353
ns_node,9,6,0.9117647058823529
ns_node,9,7,0.8823529411764706
ns_node,9,8,0.8529411764705882
ns_node,10,0,1.0
ns_node,10,1,1.0
ns_node,10,2,1.0
ns_node,10,3,0.9705882352941176
ns_node,10,4,0.9411764705882353
ns_node,10,5,0.9411764705882353
ns_node,10,6,0.9117647058823529
ns_node,10,7,0.8823529411764706
ns_node,10,8,0.8529411764705882
ns_node,11,0,1.0
ns_node,11,1,1.0
ns_node,11,2,1.0
ns_node,11,3,0.9705882352941176
ns_node,11,4,0.9411764705882353
ns_node,11,5,0.9411764705882353
ns_node,11,6,0.9117647058823529
ns_node,11,7,0.8823529411764706
ns_node,11,8,0.8529411764705882
ns_node,12,0,1.0
ns_node,12,1,1.0
ns_node,12,2,1.0
ns_node,12,3,0.9705882352941176
ns_node,12,4,0.9411764705882353
ns_node,12,5,0.9411764705882353
ns_node,12,6,0.9117647058823529
ns_node,12,7,0.8823529411764706
ns_node,12,8,0.8529411764705882
ns_node,13,0,1.0
ns_node,13,1,1.0
ns_node,13,2,1.0
ns_node,13,3,0.9705882352941176
ns_node,13,4,0.9411764705882353
ns_node,13,5,0.9411764705882353
ns_node,13,6,0.9117647058823529
ns_node,13,7,0.8823529411764706
ns_node,13,8,0.8529411764705882
ns_node,14,0,1.0
ns_node,14,1,1.0
ns_node,14,2,1.0
ns_node,14,3,0.9705882352941176
ns_node,14,4,0.9411764705882353
ns_node,14,5,0.9411764705882353
ns_node,14,6,0.9117647058823529
ns_node,14,7,0.8823529411764706
ns_node,14,8,0.8529411764705882
ns_node,15,0,1.0
ns_node,15,1,1.0
ns_node,15,2,1.0
ns_node,15,3,0.9705882352941176
ns_node,15,4,0.9411764705882353
ns_node,15,5,0.9411764705882353
ns_node,15,6,0.9117647058823529
ns_node,15,7,0.8823529411764706
ns_node,15,8,0.8529411764705882
ns_node,16,0,1.0
ns_node,16,1,1.0
ns_node,16,2,1.0
ns_node,16,3,0.9705882352941176
ns_node,16,4,0.9411764705882353
ns_node,16,5,0.9411764705882353
ns_node,16,6,0.9117647058823529
ns_node,16,7,0.8823529411764706
ns_node,16,8,0.8529411764705882
ns_node,17,0,1.0
ns_node,17,1,1.0
ns_node,17,2,1.0
ns_node,17,3,0.9705882352941176
ns_node,17,4,0.9411764705882353
ns_node,17,5,0.9411764705882353
ns_node,17,6,0.9117647058823529
ns_node,17,7,0.8823529411764706
ns_node,17,8,0.8529411764705882
ns_node,18,0,1.0
ns_node,18,1,1.0
ns_node,18,2,1.0
ns_node,18,3,0.9705882352941176
ns_node,18,4,0.9411764705882353
ns_node,18,5,0.9411764705882353
ns_node,18,6,0.9117647058823529
ns_node,18,7,0.8823529411764706
ns_node,18,8,0.8529411764705882
ns_node,19,0,1.0
ns_node,19,1,1.0
ns_node,19,2,1.0
ns_node,19,3,0.9705882352941176
ns_node,19,4,0.9411764705882353
ns_node,19,5,0.9411764705882353
ns_node,19,6,0.9117647058823529
ns_node,19,7,0.8823529411764706
ns_node,19,8,0.8529411764705882
