policy,seed,step,value
rewire_edge_random,3,27,0.9530284301606922
rewire_edge_random,3,28,0.9530284301606922
rewire_edge_random,3,29,0.9530284301606922
rewire_edge_random,3,30,0.9530284301606922
rewire_edge_random,4,0,0.2669962917181706
rewire_edge_random,4,1,0.3868974042027194
rewire_edge_random,4,2,0.5698393077873919
rewire_edge_random,4,3,0.5686032138442522
rewire_edge_random,4,4,0.7292954264524104
rewire_edge_random,4,5,0.7292954264524104
rewire_edge_random,4,6,0.7292954264524104
rewire_edge_random,4,7,0.7292954264524104
rewire_edge_random,4,8,0.7292954264524104
rewire_edge_random,4,9,0.9604449938195303
rewire_edge_random,4,10,0.9604449938195303
rewire_edge_random,4,11,0.9604449938195303
rewire_edge_random,4,12,0.9604449938195303
rewire_edge_random,4,13,0.9604449938195303
rewire_edge_random,4,14,0.957972805933251
rewire_edge_random,4,15,0.957972805933251
rewire_edge_random,4,16,0.9567367119901112
rewire_edge_random,4,17,0.9567367119901112
rewire_edge_random,4,18,0.9567367119901112
rewire_edge_random,4,19,0.9542645241038319
rewire_edge_random,4,20,0.9542645241038319
rewire_edge_random,4,21,0.9530284301606922
rewire_edge_random,4,22,0.9530284301606922
rewire_edge_random,4,23,0.9530284301606922
rewire_edge_random,4,24,0.9517923362175525
rewire_edge_random,4,25,0.9505562422744128
rewire_edge_random,4,26,0.9505562422744128
rewire_edge_random,4,27,0.9505562422744128
rewire_edge_random,4,28,0.9505562422744128
rewire_edge_random,4,29,0.9505562422744128
rewire_edge_random,4,30,0.9493201483312732
rewire_edge_random,5,0,0.2669962917181706
rewire_edge_random,5,1,0.29171817058096416
rewire_edge_random,5,2,0.449938195302843
rewire_edge_random,5,3,0.449938195302843
rewire_edge_random,5,4,0.7416563658838071
rewire_edge_random,5,5,0.7404202719406675
rewire_edge_random,5,6,0.8603213844252163
rewire_edge_random,5,7,0.8603213844252163
rewire_edge_random,5,8,0.857849196538937
rewire_edge_random,5,9,0.857849196538937
rewire_edge_random,5,10,0.857849196538937
rewire_edge_random,5,11,0.8566131025957973
rewire_edge_random,5,12,0.8553770086526576
rewire_edge_random,5,13,0.8553770086526576
rewire_edge_random,5,14,0.8553770086526576
rewire_edge_random,5,15,0.8553770086526576
rewire_edge_random,5,16,0.8553770086526576
rewire_edge_random,5,17,0.9555006180469716
rewire_edge_random,5,18,0.9555006180469716
rewire_edge_random,5,19,0.9542645241038319
rewire_edge_random,5,20,0.9542645241038319
rewire_edge_random,5,21,0.9542645241038319
rewire_edge_random,5,22,0.9493201483312732
rewire_edge_random,5,23,0.9480840543881335
rewire_edge_random,5,24,0.9468479604449939
rewire_edge_random,5,25,0.9468479604449939
rewire_edge_random,5,26,0.9480840543881335
rewire_edge_random,5,27,0.9468479604449939
rewire_edge_random,5,28,0.9468479604449939
rewire_edge_random,5,29,0.9468479604449939
rewire_edge_random,5,30,0.9468479604449939
rewire_edge_random,6,0,0.2669962917181706
rewire_edge_random,6,1,0.2669962917181706
rewire_edge_random,6,2,0.30284301606922126
rewire_edge_random,6,3,0.5698393077873919
rewire_edge_random,6,4,0.5673671199011124
rewire_edge_random,6,5,0.5673671199011124
rewire_edge_random,6,6,0.5673671199011124
rewire_edge_random,6,7,0.8281829419035847
rewire_edge_random,6,8,0.8257107540173053
rewire_edge_random,6,9,0.9542645241038319
rewire_edge_random,6,10,0.9493201483312732
rewire_edge_random,6,11,0.9480840543881335
rewire_edge_random,6,12,0.9480840543881335
rewire_edge_random,6,13,0.9480840543881335
rewire_edge_random,6,14,0.9480840543881335
rewire_edge_random,6,15,0.9468479604449939
rewire_edge_random,6,16,0.9468479604449939
rewire_edge_random,6,17,0.9456118665018541
rewire_edge_random,6,18,0.9456118665018541
rewire_edge_random,6,19,0.9456118665018541
rewire_edge_random,6,20,0.9456118665018541
rewire_edge_random,6,21,0.9456118665018541
rewire_edge_random,6,22,0.9505562422744128
rewire_edge_random,6,23,0.9505562422744128
rewire_edge_random,6,24,0.9530284301606922
rewire_edge_random,6,25,0.9530284301606922
rewire_edge_random,6,26,0.9530284301606922
rewire_edge_random,6,27,0.9530284301606922
rewire_edge_random,6,28,0.9530284301606922
rewire_edge_random,6,29,0.9530284301606922
rewire_edge_random,6,30,0.9530284301606922
rewire_edge_random,7,0,0.2669962917181706
rewire_edge_random,7,1,0.36711990111248455
rewire_edge_random,7,2,0.26823238566131025
rewire_edge_random,7,3,0.44252163164400493
rewire_edge_random,7,4,0.7107540173053152
rewire_edge_random,7,5,0.8417799752781211
rewire_edge_random,7,6,0.8417799752781211
rewire_edge_random,7,7,0.7367119901112484
rewire_edge_random,7,8,0.7367119901112484
rewire_edge_random,7,9,0.7367119901112484
rewire_edge_random,7,10,0.7367119901112484
rewire_edge_random,7,11,0.7354758961681088
rewire_edge_random,7,12,0.7354758961681088
rewire_edge_random,7,13,0.7354758961681088
rewire_edge_random,7,14,0.8380716934487021
rewire_edge_random,7,15,0.8380716934487021
rewire_edge_random,7,16,0.8380716934487021
rewire_edge_random,7,17,0.9567367119901112
rewire_edge_random,7,18,0.9567367119901112
rewire_edge_random,7,19,0.9530284301606922
rewire_edge_random,7,20,0.9530284301606922
rewire_edge_random,7,21,0.9517923362175525
rewire_edge_random,7,22,0.9517923362175525
rewire_edge_random,7,23,0.9517923362175525
rewire_edge_random,7,24,0.9505562422744128
rewire_edge_random,7,25,0.9542645241038319
rewire_edge_random,7,26,0.9542645241038319
rewire_edge_random,7,27,0.9542645241038319
rewire_edge_random,7,28,0.9542645241038319
rewire_edge_random,7,29,0.9505562422744128
rewire_edge_random,7,30,0.9505562422744128
rewire_edge_random,8,0,0.2669962917181706
rewire_edge_random,8,1,0.4276885043263288
rewire_edge_random,8,2,0.5587144622991347
rewire_edge_random,8,3,0.5574783683559951
rewire_edge_random,8,4,0.7404202719406675
rewire_edge_random,8,5,0.7404202719406675
rewire_edge_random,8,6,0.7404202719406675
rewire_edge_random,8,7,0.8603213844252163
rewire_edge_random,8,8,0.8590852904820766
rewire_edge_random,8,9,0.8590852904820766
rewire_edge_random,8,10,0.9592088998763906
rewire_edge_random,8,11,0.9592088998763906
rewire_edge_random,8,12,0.9592088998763906
rewire_edge_random,8,13,0.9567367119901112
rewire_edge_random,8,14,0.9567367119901112
rewire_edge_random,8,15,0.9555006180469716
rewire_edge_random,8,16,0.9555006180469716
rewire_edge_random,8,17,0.9555006180469716
rewire_edge_random,8,18,0.9542645241038319
rewire_edge_random,8,19,0.9567367119901112
rewire_edge_random,8,20,0.9567367119901112
rewire_edge_random,8,21,0.9567367119901112
rewire_edge_random,8,22,0.9567367119901112
rewire_edge_random,8,23,0.9555006180469716
rewire_edge_random,8,24,0.9555006180469716
rewire_edge_random,8,25,0.9555006180469716
rewire_edge_random,8,26,0.9555006180469716
rewire_edge_random,8,27,0.9542645241038319
rewire_edge_random,8,28,0.9530284301606922
rewire_edge_random,8,29,0.9530284301606922
rewire_edge_random,8,30,0.9517923362175525
rewire_edge_random,9,0,0.2669962917181706
rewire_edge_random,9,1,0.2669962917181706
rewire_edge_random,9,2,0.449938195302843
rewire_edge_random,9,3,0.5500618046971569
rewire_edge_random,9,4,0.6786155747836835
rewire_edge_random,9,5,0.6786155747836835
rewire_edge_random,9,6,0.7985166872682324
rewire_edge_random,9,7,0.9517923362175525
rewire_edge_random,9,8,0.9505562422744128
rewire_edge_random,9,9,0.9505562422744128
rewire_edge_random,9,10,0.9480840543881335
rewire_edge_random,9,11,0.9480840543881335
rewire_edge_random,9,12,0.9480840543881335
rewire_edge_random,9,13,0.9480840543881335
rewire_edge_random,9,14,0.9480840543881335
rewire_edge_random,9,15,0.9480840543881335
rewire_edge_random,9,16,0.9468479604449939
rewire_edge_random,9,17,0.9468479604449939
rewire_edge_random,9,18,0.92336217552534
rewire_edge_random,9,19,0.92336217552534
rewire_edge_random,9,20,0.92336217552534
rewire_edge_random,9,21,0.92336217552534
rewire_edge_random,9,22,0.92336217552534
rewire_edge_random,9,23,0.92336217552534
rewire_edge_random,9,24,0.92336217552534
rewire_edge_random,9,25,0.9221260815822002
rewire_edge_random,9,26,0.9221260815822002
rewire_edge_random,9,27,0.9221260815822002
rewire_edge_random,9,28,0.9221260815822002
rewire_edge_random,9,29,0.9221260815822002
rewire_edge_random,9,30,0.9208899876390606
rewire_edge_random_neighbor,0,0,0.2669962917181706
rewire_edge_random_neighbor,0,1,0.2669962917181706
rewire_edge_random_neighbor,0,2,0.3831891223733004
rewire_edge_random_neighbor,0,3,0.6143386897404203
rewire_edge_random_neighbor,0,4,0.6118665018541409
rewire_edge_random_neighbor,0,5,0.6118665018541409
rewire_edge_random_neighbor,0,6,0.6118665018541409
rewire_edge_random_neighbor,0,7,0.6118665018541409
rewire_edge_random_neighbor,0,8,0.6106304079110012
rewire_edge_random_neighbor,0,9,0.7898640296662547
rewire_edge_random_neighbor,0,10,0.7898640296662547
rewire_edge_random_neighbor,0,11,0.9505562422744128
rewire_edge_random_neighbor,0,12,0.9505562422744128
rewire_edge_random_neighbor,0,13,0.9505562422744128
rewire_edge_random_neighbor,0,14,0.9505562422744128
rewire_edge_random_neighbor,0,15,0.9493201483312732
rewire_edge_random_neighbor,0,16,0.9493201483312732
rewire_edge_random_neighbor,0,17,0.9493201483312732
rewire_edge_random_neighbor,0,18,0.9493201483312732
rewire_edge_random_neighbor,0,19,0.9480840543881335
rewire_edge_random_neighbor,0,20,0.9480840543881335
rewire_edge_random_neighbor,0,21,0.9480840543881335
rewire_edge_random_neighbor,0,22,0.9480840543881335
rewire_edge_random_neighbor,0,23,0.9480840543881335
rewire_edge_random_neighbor,0,24,0.9480840543881335
rewire_edge_random_neighbor,0,25,0.9480840543881335
rewire_edge_random_neighbor,0,26,0.9480840543881335
rewire_edge_random_neighbor,0,27,0.9517923362175525
rewire_edge_random_neighbor,0,28,0.9517923362175525
rewire_edge_random_neighbor,0,29,0.9517923362175525
rewire_edge_random_neighbor,0,30,0.9517923362175525
rewire_edge_random_neighbor,1,0,0.2669962917181706
rewire_edge_random_neighbor,1,1,0.2669962917181706
rewire_edge_random_neighbor,1,2,0.2830655129789864
rewire_edge_random_neighbor,1,3,0.44252163164400493
rewire_edge_random_neighbor,1,4,0.44252163164400493
rewire_edge_random_neighbor,1,5,0.8405438813349815
rewire_edge_random_neighbor,1,6,0.8405438813349815
rewire_edge_random_neighbor,1,7,0.9592088998763906
rewire_edge_random_neighbor,1,8,0.9592088998763906
rewire_edge_random_neighbor,1,9,0.9592088998763906
rewire_edge_random_neighbor,1,10,0.9592088998763906
rewire_edge_random_neighbor,1,11,0.9592088998763906
rewire_edge_random_neighbor,1,12,0.9592088998763906
rewire_edge_random_neighbor,1,13,0.9592088998763906
rewire_edge_random_neighbor,1,14,0.957972805933251
rewire_edge_random_neighbor,1,15,0.957972805933251
rewire_edge_random_neighbor,1,16,0.9592088998763906
rewire_edge_random_neighbor,1,17,0.957972805933251
rewire_edge_random_neighbor,1,18,0.9567367119901112
rewire_edge_random_neighbor,1,19,0.9555006180469716
rewire_edge_random_neighbor,1,20,0.9542645241038319
rewire_edge_random_neighbor,1,21,0.9542645241038319
rewire_edge_random_neighbor,1,22,0.9542645241038319
rewire_edge_random_neighbor,1,23,0.9542645241038319
rewire_edge_random_neighbor,1,24,0.9542645241038319
rewire_edge_random_neighbor,1,25,0.9530284301606922
rewire_edge_random_neighbor,1,26,0.9542645241038319
rewire_edge_random_neighbor,1,27,0.9542645241038319
rewire_edge_random_neighbor,1,28,0.9542645241038319
rewire_edge_random_neighbor,1,29,0.9542645241038319
rewire_edge_random_neighbor,1,30,0.9542645241038319
rewire_edge_random_neighbor,2,0,0.2669962917181706
rewire_edge_random_neighbor,2,1,0.3856613102595797
rewire_edge_random_neighbor,2,2,0.546353522867738
rewire_edge_random_neighbor,2,3,0.546353522867738
rewire_edge_random_neighbor,2,4,0.646477132262052
rewire_edge_random_neighbor,2,5,0.646477132262052
rewire_edge_random_neighbor,2,6,0.8294190358467244
rewire_edge_random_neighbor,2,7,0.9542645241038319
rewire_edge_random_neighbor,2,8,0.9530284301606922
rewire_edge_random_neighbor,2,9,0.9505562422744128
rewire_edge_random_neighbor,2,10,0.9505562422744128
rewire_edge_random_neighbor,2,11,0.9505562422744128
rewire_edge_random_neighbor,2,12,0.9505562422744128
rewire_edge_random_neighbor,2,13,0.9505562422744128
rewire_edge_random_neighbor,2,14,0.9468479604449939
rewire_edge_random_neighbor,2,15,0.9468479604449939
rewire_edge_random_neighbor,2,16,0.9468479604449939
rewire_edge_random_neighbor,2,17,0.9468479604449939
rewire_edge_random_neighbor,2,18,0.9468479604449939
rewire_edge_random_neighbor,2,19,0.9456118665018541
rewire_edge_random_neighbor,2,20,0.9431396786155748
rewire_edge_random_neighbor,2,21,0.9419035846724351
rewire_edge_random_neighbor,2,22,0.9406674907292955
rewire_edge_random_neighbor,2,23,0.9406674907292955
rewire_edge_random_neighbor,2,24,0.9406674907292955
rewire_edge_random_neighbor,2,25,0.9406674907292955
rewire_edge_random_neighbor,2,26,0.9406674907292955
rewire_edge_random_neighbor,2,27,0.9431396786155748
rewire_edge_random_neighbor,2,28,0.9431396786155748
rewire_edge_random_neighbor,2,29,0.9431396786155748
rewire_edge_random_neighbor,2,30,0.9431396786155748
rewire_edge_random_neighbor,3,0,0.2669962917181706
rewire_edge_random_neighbor,3,1,0.3868974042027194
rewire_edge_random_neighbor,3,2,0.3868974042027194
rewire_edge_random_neighbor,3,3,0.3868974042027194
rewire_edge_random_neighbor,3,4,0.5475896168108776
rewire_edge_random_neighbor,3,5,0.6786155747836835
rewire_edge_random_neighbor,3,6,0.6786155747836835
rewire_edge_random_neighbor,3,7,0.6786155747836835
rewire_edge_random_neighbor,3,8,0.861557478368356
rewire_edge_random_neighbor,3,9,0.9616810877626699
rewire_edge_random_neighbor,3,10,0.9616810877626699
rewire_edge_random_neighbor,3,11,0.9616810877626699
rewire_edge_random_neighbor,3,12,0.9616810877626699
rewire_edge_random_neighbor,3,13,0.9616810877626699
rewire_edge_random_neighbor,3,14,0.9616810877626699
rewire_edge_random_neighbor,3,15,0.9616810877626699
rewire_edge_random_neighbor,3,16,0.9616810877626699
rewire_edge_random_neighbor,3,17,0.9604449938195303
rewire_edge_random_neighbor,3,18,0.9604449938195303
rewire_edge_random_neighbor,3,19,0.9604449938195303
rewire_edge_random_neighbor,3,20,0.9604449938195303
rewire_edge_random_neighbor,3,21,0.9604449938195303
rewire_edge_random_neighbor,3,22,0.9592088998763906
rewire_edge_random_neighbor,3,23,0.9592088998763906
rewire_edge_random_neighbor,3,24,0.9592088998763906
rewire_edge_random_neighbor,3,25,0.9592088998763906
rewire_edge_random_neighbor,3,26,0.9592088998763906
rewire_edge_random_neighbor,3,27,0.9555006180469716
rewire_edge_random_neighbor,3,28,0.9555006180469716
rewire_edge_random_neighbor,3,29,0.9542645241038319
rewire_edge_random_neighbor,3,30,0.9542645241038319
rewire_edge_random_neighbor,4,0,0.2669962917181706
rewire_edge_random_neighbor,4,1,0.2669962917181706
rewire_edge_random_neighbor,4,2,0.449938195302843
rewire_edge_random_neighbor,4,3,0.580964153275649
rewire_edge_random_neighbor,4,4,0.580964153275649
rewire_edge_random_neighbor,4,5,0.5797280593325093
rewire_edge_random_neighbor,4,6,0.5797280593325093
rewire_edge_random_neighbor,4,7,0.6983930778739185
rewire_edge_random_neighbor,4,8,0.6983930778739185
rewire_edge_random_neighbor,4,9,0.6983930778739185
rewire_edge_random_neighbor,4,10,0.6983930778739185
rewire_edge_random_neighbor,4,11,0.6983930778739185
rewire_edge_random_neighbor,4,12,0.6983930778739185
rewire_edge_random_neighbor,4,13,0.6983930778739185
rewire_edge_random_neighbor,4,14,0.7985166872682324
rewire_edge_random_neighbor,4,15,0.7972805933250927
rewire_edge_random_neighbor,4,16,0.796044499381953
rewire_edge_random_neighbor,4,17,0.7948084054388134
rewire_edge_random_neighbor,4,18,0.7948084054388134
rewire_edge_random_neighbor,4,19,0.7948084054388134
rewire_edge_random_neighbor,4,20,0.7948084054388134
rewire_edge_random_neighbor,4,21,0.9555006180469716
rewire_edge_random_neighbor,4,22,0.9555006180469716
rewire_edge_random_neighbor,4,23,0.9555006180469716
rewire_edge_random_neighbor,4,24,0.9555006180469716
rewire_edge_random_neighbor,4,25,0.9555006180469716
rewire_edge_random_neighbor,4,26,0.9555006180469716
rewire_edge_random_neighbor,4,27,0.9555006180469716
rewire_edge_random_neighbor,4,28,0.9555006180469716
rewire_edge_random_neighbor,4,29,0.9555006180469716
rewire_edge_random_neighbor,4,30,0.9555006180469716
rewire_edge_random_neighbor,5,0,0.2669962917181706
rewire_edge_random_neighbor,5,1,0.3868974042027194
rewire_edge_random_neighbor,5,2,0.5179233621755254
rewire_edge_random_neighbor,5,3,0.7008652657601978
rewire_edge_random_neighbor,5,4,0.7008652657601978
rewire_edge_random_neighbor,5,5,0.7008652657601978
rewire_edge_random_neighbor,5,6,0.8603213844252163
rewire_edge_random_neighbor,5,7,0.8603213844252163
rewire_edge_random_neighbor,5,8,0.8590852904820766
rewire_edge_random_neighbor,5,9,0.8590852904820766
rewire_edge_random_neighbor,5,10,0.9592088998763906
rewire_edge_random_neighbor,5,11,0.9592088998763906
rewire_edge_random_neighbor,5,12,0.9592088998763906
rewire_edge_random_neighbor,5,13,0.9592088998763906
rewire_edge_random_neighbor,5,14,0.957972805933251
rewire_edge_random_neighbor,5,15,0.930778739184178
rewire_edge_random_neighbor,5,16,0.930778739184178
rewire_edge_random_neighbor,5,17,0.930778739184178
rewire_edge_random_neighbor,5,18,0.930778739184178
rewire_edge_random_neighbor,5,19,0.930778739184178
rewire_edge_random_neighbor,5,20,0.930778739184178
rewire_edge_random_neighbor,5,21,0.9295426452410384
rewire_edge_random_neighbor,5,22,0.9295426452410384
rewire_edge_random_neighbor,5,23,0.9295426452410384
rewire_edge_random_neighbor,5,24,0.9295426452410384
rewire_edge_random_neighbor,5,25,0.9283065512978986
rewire_edge_random_neighbor,5,26,0.9283065512978986
rewire_edge_random_neighbor,5,27,0.9283065512978986
rewire_edge_random_neighbor,5,28,0.9245982694684796
rewire_edge_random_neighbor,5,29,0.9245982694684796
rewire_edge_random_neighbor,5,30,0.9245982694684796
rewire_edge_random_neighbor,6,0,0.2669962917181706
rewire_edge_random_neighbor,6,1,0.2669962917181706
rewire_edge_random_neighbor,6,2,0.2669962917181706
rewire_edge_random_neighbor,6,3,0.4276885043263288
rewire_edge_random_neighbor,6,4,0.4276885043263288
rewire_edge_random_neighbor,6,5,0.4276885043263288
rewire_edge_random_neighbor,6,6,0.4276885043263288
rewire_edge_random_neighbor,6,7,0.8294190358467244
rewire_edge_random_neighbor,6,8,0.8294190358467244
rewire_edge_random_neighbor,6,9,0.8281829419035847
rewire_edge_random_neighbor,6,10,0.8257107540173053
rewire_edge_random_neighbor,6,11,0.8244746600741656
rewire_edge_random_neighbor,6,12,0.8244746600741656
rewire_edge_random_neighbor,6,13,0.8244746600741656
rewire_edge_random_neighbor,6,14,0.823238566131026
rewire_edge_random_neighbor,6,15,0.823238566131026
rewire_edge_random_neighbor,6,16,0.823238566131026
rewire_edge_random_neighbor,6,17,0.9542645241038319
rewire_edge_random_neighbor,6,18,0.9530284301606922
rewire_edge_random_neighbor,6,19,0.9456118665018541
rewire_edge_random_neighbor,6,20,0.9456118665018541
rewire_edge_random_neighbor,6,21,0.9456118665018541
rewire_edge_random_neighbor,6,22,0.9456118665018541
rewire_edge_random_neighbor,6,23,0.9493201483312732
rewire_edge_random_neighbor,6,24,0.9493201483312732
rewire_edge_random_neighbor,6,25,0.9419035846724351
rewire_edge_random_neighbor,6,26,0.9419035846724351
rewire_edge_random_neighbor,6,27,0.9419035846724351
rewire_edge_random_neighbor,6,28,0.9406674907292955
rewire_edge_random_neighbor,6,29,0.9406674907292955
rewire_edge_random_neighbor,6,30,0.9381953028430161
rewire_edge_random_neighbor,7,0,0.2669962917181706
rewire_edge_random_neighbor,7,1,0.2669962917181706
rewire_edge_random_neighbor,7,2,0.2669962917181706
rewire_edge_random_neighbor,7,3,0.449938195302843
rewire_edge_random_neighbor,7,4,0.4437577255871446
rewire_edge_random_neighbor,7,5,0.4437577255871446
rewire_edge_random_neighbor,7,6,0.8454882571075402
rewire_edge_random_neighbor,7,7,0.8454882571075402
rewire_edge_random_neighbor,7,8,0.8454882571075402
rewire_edge_random_neighbor,7,9,0.9456118665018541
rewire_edge_random_neighbor,7,10,0.9456118665018541
rewire_edge_random_neighbor,7,11,0.9456118665018541
rewire_edge_random_neighbor,7,12,0.9456118665018541
rewire_edge_random_neighbor,7,13,0.9456118665018541
rewire_edge_random_neighbor,7,14,0.9258343634116193
rewire_edge_random_neighbor,7,15,0.9258343634116193
rewire_edge_random_neighbor,7,16,0.9258343634116193
rewire_edge_random_neighbor,7,17,0.9258343634116193
rewire_edge_random_neighbor,7,18,0.9245982694684796
rewire_edge_random_neighbor,7,19,0.9245982694684796
rewire_edge_random_neighbor,7,20,0.9221260815822002
rewire_edge_random_neighbor,7,21,0.9221260815822002
rewire_edge_random_neighbor,7,22,0.9221260815822002
rewire_edge_random_neighbor,7,23,0.9221260815822002
rewire_edge_random_neighbor,7,24,0.9221260815822002
rewire_edge_random_neighbor,7,25,0.930778739184178
rewire_edge_random_neighbor,7,26,0.9295426452410384
rewire_edge_random_neighbor,7,27,0.9295426452410384
rewire_edge_random_neighbor,7,28,0.9295426452410384
rewire_edge_random_neighbor,7,29,0.9295426452410384
rewire_edge_random_neighbor,7,30,0.9283065512978986
rewire_edge_random_neighbor,8,0,0.2669962917181706
